985193671082545152,8
985193181879914496,8
985192525555265539,8
985195274552401920,8
985187549227442176,8
985187034187948034,8
984494115898494976,8
984494986052894720,8
984520062525722624,8
984108535406645248,8
987264722591518721,8
984812051720699909,8
987259036327432197,8
986356246902132737,8
986356393174323200,8
987255233213620224,8
987158426248675328,8
987021467312369664,8
986701746314600449,8
984618795028250624,8
984618222942011393,8
984596242687721473,8
984594950980624384,8
984594735082950656,8
956268639040061440,8
987068523674521610,6
987271736898080768,6
987271736898080768,6
987272625909977088,6
985047812734930944,6
987294794375450626,5
986919006715240448,5
985903427103412226,5
987286054553042944,4
987177177157373959,4
987165382464061440,4
987165382464061440,4
986803266213240833,4
983899426833027072,4
983899401461665792,4
983899414120009728,4
983791900976140288,4
942446010739056640,4
937980808781905920,4
987273084410499072,3
987269904436027392,3
987254666332397572,3
987244676884434944,3
987237831771860994,3
987239493676814336,3
987208385274753024,3
987075426530091009,3
987037603613454336,3
986774961774841857,3
986584308885356545,3
986607138482065408,3
986603926542864385,3
986601565246119937,3
986599882210373632,3
986598750872375296,3
986597559933206528,3
985997404976680960,3
983736345339277312,3
982976252280737793,3
983059024689160193,3
980018980701302784,3
979739113979920384,3
975787244861538305,3
973941432187834369,3
964809232309727232,3
963688605288947714,3
951229155068252161,3
957223162760040448,3
952694909999435776,3
952990543922909184,3
938529703001931777,3
941207187728228353,3
936214029705596928,3
911637405647564801,3
933757365072961536,3
925501583017746432,3
917500316714594304,3
932696509413457921,3
932770216601407488,3
933013364632182784,3
933002914221711362,3
933001359548444673,3
928160107216736256,3
919213731300732928,3
772806652177375232,3
872901639123984385,3
871277397164863489,3
892091557951795200,3
987193212728160256,2
987183642136006656,2
987144713663799296,2
987134045460066305,2
987130387661979648,2
986606418005561344,2
986896044465229824,2
986686228132192256,2
975891721455271936,2
,2
986165355772030976,2
986151190432923649,2
986136362452647936,2
985890539013844992,2
973155308905422848,2
984397211286032384,2
985758133267173378,2
983991583979786241,2
983722640719282182,2
983093001449811970,2
983624195648057346,2
982189841508065282,2
981930518471168000,2
980844157043380225,2
977811490731380736,2
951608829497634816,2
966701663280082945,2
977803015083122689,2
950366761014063106,2
949551680990994432,2
946508532328882177,2
735099685262790661,2
931543704711544833,2
929718983057661952,2
663391669534990337,2
918132143695556609,2
912997303664955392,2
908099621934727174,2
558386624007258113,2
884672151026106368,2
878830701973356544,2
852417024085110784,2
757596700311781376,2
747687836388892672,2
734739132522565632,2
986333697803767809,1
987196328466964481,1
985225181844135936,1
987058301694365696,1
987069120574259202,1
987069994407211009,1
987030520247803905,1
986970108840087552,1
986970180587794433,1
986970338549518342,1
986914363616489473,1
977344256208642049,1
974319558616993792,1
986033305656221697,1
986082974486618112,1
968389745016475648,1
986469373396176899,1
986400664858214400,1
986341425318014976,1
986330075443466240,1
986301912428498944,1
986273759433822210,1
986216913549357056,1
986197633822670848,1
986200082407096320,1
986193026925162497,1
986156188562870272,1
986009683835027456,1
985959955013529606,1
985973279780372480,1
985971598531399681,1
985969910277951490,1
985969062839750657,1
985968069930553344,1
985966162625355776,1
985964619951984640,1
985963104566693888,1
985961359715328000,1
985935281919610881,1
985923907004846081,1
985345074463584256,1
985345343444336640,1
985345472683372544,1
985170697180798980,1
985170444255809538,1
985168437486866432,1
985164906994561026,1
985138363375079425,1
965579556089483265,1
984848122642817025,1
984832405050667010,1
984751846341226496,1
984740010053263360,1
983706893460889600,1
984039541379092481,1
983755840950710278,1
983778456759660544,1
964088975513223168,1
983516465998516226,1
981421559486255104,1
981421545057857537,1
981421530952454146,1
982827047511830528,1
982466790784630785,1
981960405777092608,1
981133986792603648,1
981061444421775360,1
980634777165246464,1
970859623086510080,1
978639780471758848,1
978925052992266245,1
978658524975763456,1
978482289385582592,1
977892875009773568,1
977624333802725377,1
977131976992935936,1
976875171318517762,1
886437019035066368,1
974216007920340992,1
976162210169925632,1
966703920591572994,1
974556605470597121,1
975078196650676225,1
974897852580352000,1
974806945659084800,1
973931932823191553,1
971379155337138176,1
971378953603764224,1
971378425863790592,1
971378731976744960,1
969727360554754048,1
970075706502930434,1
971754024306290689,1
971754024306290689,1
971753600157343746,1
971016611825102848,1
971330675109343232,1
971281628772425728,1
970801632702119936,1
971021922816245760,1
969816837637615617,1
970305216422739968,1
931249447316742145,1
775246490109435904,1
969458804927713282,1
968794458522238976,1
969144413954957312,1
969010495154831360,1
969010653590568960,1
968815500728791040,1
968786860544876544,1
968778396418195456,1
801039153546883072,1
968075322598895616,1
967533539808960513,1
966683900591443968,1
965519960616374277,1
959489135840038914,1
959532084372090881,1
961060534090022912,1
962976036416835584,1
962018997532164099,1
960349762494042112,1
960627678557720576,1
960627665169461248,1
959804569709629441,1
959804574507945984,1
959776831032479744,1
958647606741258240,1
958646982595268609,1
958641593589862400,1
958277107267842048,1
958274964909645824,1
953029999942098944,1
957763994185535489,1
958420819511861254,1
957052262022397952,1
898549349981999104,1
896674400686223360,1
952655744796647425,1
899266931198480384,1
952346672142708738,1
950627579987243009,1
950245976765165569,1
949192497405841408,1
658158405597667328,1
942206953262022656,1
658158217776771072,1
658158545322512384,1
658158919307644928,1
658159154478120960,1
658159531491532800,1
942066442387755009,1
942141195404369921,1
944879453167083520,1
944163826651619328,1
942141195404369921,1
944879453167083520,1
944163826651619328,1
935835389927002112,1
939462908316213248,1
939319889541689351,1
938380993811111936,1
934353685055975424,1
930893867896987648,1
930078402681409536,1
932531485164351489,1
931106298480988162,1
864797218859036673,1
926428261118349313,1
888517668529205249,1
925014950698872832,1
925014349810352130,1
925013746728165376,1
925013121353183233,1
925012443515908097,1
925011692878041088,1
925010998984978438,1
925007907657097216,1
924603536465215488,1
924682944890912768,1
924614340635955200,1
923231709537165317,1
919578287093010432,1
919138759819649024,1
912147395332444167,1
907987253158223875,1
907984436486164480,1
568378815233159168,1
558680577373900800,1
907867166812250112,1
907732711917412352,1
871508593496948737,1
891694738058784768,1
885339284705689600,1
872552023379652610,1
857175499180834817,1
850318537872867328,1
819024040627240960,1
722921926679658496,1
811363608231809024,1
734764293091102720,1
800330283086151681,1
804653733195956224,1
773157156006821890,1
762437071990435841,1
774967890126704642,1
758602541856911360,1
739258704193802240,1
560571800695099392,1
